id,idHabitacion,Habitacion,timestamp,status
32185,12,Estación de revisión 1,7/22/2021 9:29:33 AM,Inicia limpieza.
32186,12,Estación de revisión 1,7/22/2021 9:30:17 AM,Sala disponible.
32187,2,Sala de examenes 2,7/22/2021 9:30:33 AM,Sala no disponible.
32188,2,Sala de examenes 2,7/22/2021 9:31:07 AM,Inicia limpieza.
32189,9,Sala de procedimientos 4,7/22/2021 9:31:38 AM,Sala disponible.
32190,2,Sala de examenes 2,7/22/2021 9:32:53 AM,Sala disponible.
32191,6,Sala de procedimientos 1,7/22/2021 9:33:43 AM,Sala no disponible.
32192,6,Sala de procedimientos 1,7/22/2021 9:34:21 AM,Inicia limpieza.
32193,6,Sala de procedimientos 1,7/22/2021 9:37:34 AM,Sala disponible.
32194,1,Sala de examenes 1,7/22/2021 9:42:30 AM,Sala no disponible.
32195,1,Sala de examenes 1,7/22/2021 9:43:10 AM,Inicia limpieza.
32196,3,Sala de examenes 3,7/22/2021 9:44:07 AM,Sala no disponible.
32197,3,Sala de examenes 3,7/22/2021 9:44:26 AM,Inicia limpieza.
32198,12,Estación de revisión 1,7/22/2021 9:44:36 AM,Sala no disponible.
32199,12,Estación de revisión 1,7/22/2021 9:45:03 AM,Inicia limpieza.
32200,1,Sala de examenes 1,7/22/2021 9:45:35 AM,Sala disponible.
32201,12,Estación de revisión 1,7/22/2021 9:45:37 AM,Sala disponible.
32202,7,Sala de procedimientos 2,7/22/2021 9:46:22 AM,Sala no disponible.
32203,3,Sala de examenes 3,7/22/2021 9:46:29 AM,Sala disponible.
32204,7,Sala de procedimientos 2,7/22/2021 9:47:24 AM,Inicia limpieza.
32205,7,Sala de procedimientos 2,7/22/2021 9:50:16 AM,Sala disponible.
32206,13,Estación de revisión 2,7/22/2021 10:02:02 AM,Sala no disponible.
32207,12,Estación de revisión 1,7/22/2021 10:02:18 AM,Sala no disponible.
32208,13,Estación de revisión 2,7/22/2021 10:02:28 AM,Inicia limpieza.
32209,12,Estación de revisión 1,7/22/2021 10:02:44 AM,Inicia limpieza.
32210,12,Estación de revisión 1,7/22/2021 10:03:39 AM,Sala disponible.
32211,13,Estación de revisión 2,7/22/2021 10:03:51 AM,Sala disponible.
32212,12,Estación de revisión 1,7/22/2021 10:07:03 AM,Sala no disponible.
32213,14,Estación de revisión 3,7/22/2021 10:15:21 AM,Sala no disponible.
32214,13,Estación de revisión 2,7/22/2021 10:16:39 AM,Sala no disponible.
32215,13,Estación de revisión 2,7/22/2021 10:17:05 AM,Inicia limpieza.
32216,13,Estación de revisión 2,7/22/2021 10:18:00 AM,Sala disponible.
32217,3,Sala de examenes 3,7/22/2021 10:18:16 AM,Sala no disponible.
32218,2,Sala de examenes 2,7/22/2021 10:18:18 AM,Sala no disponible.
32219,1,Sala de examenes 1,7/22/2021 10:18:33 AM,Sala no disponible.
32220,3,Sala de examenes 3,7/22/2021 10:18:35 AM,Inicia limpieza.
32221,2,Sala de examenes 2,7/22/2021 10:18:51 AM,Inicia limpieza.
32222,3,Sala de examenes 3,7/22/2021 10:20:07 AM,Sala disponible.
32223,1,Sala de examenes 1,7/22/2021 10:20:26 AM,Inicia limpieza.
32224,1,Sala de examenes 1,7/22/2021 10:22:16 AM,Sala disponible.
32225,2,Sala de examenes 2,7/22/2021 10:23:14 AM,Sala disponible.
32226,12,Estación de revisión 1,7/22/2021 10:23:24 AM,Inicia limpieza.
32227,14,Estación de revisión 3,7/22/2021 10:24:12 AM,Inicia limpieza.
32228,12,Estación de revisión 1,7/22/2021 10:24:16 AM,Sala disponible.
32229,14,Estación de revisión 3,7/22/2021 10:24:47 AM,Sala disponible.
32230,4,Sala de examenes 4,7/22/2021 10:32:05 AM,Sala no disponible.
32231,4,Sala de examenes 4,7/22/2021 10:32:39 AM,Inicia limpieza.
32232,4,Sala de examenes 4,7/22/2021 10:34:43 AM,Sala disponible.
32233,12,Estación de revisión 1,7/22/2021 10:40:45 AM,Sala no disponible.
32234,12,Estación de revisión 1,7/22/2021 10:41:11 AM,Inicia limpieza.
32235,12,Estación de revisión 1,7/22/2021 10:41:49 AM,Sala disponible.
32236,3,Sala de examenes 3,7/22/2021 10:43:05 AM,Sala no disponible.
32237,3,Sala de examenes 3,7/22/2021 10:43:24 AM,Inicia limpieza.
32238,3,Sala de examenes 3,7/22/2021 10:45:45 AM,Sala disponible.
32239,1,Sala de examenes 1,7/22/2021 10:46:39 AM,Sala no disponible.
32240,1,Sala de examenes 1,7/22/2021 10:47:19 AM,Inicia limpieza.
32241,1,Sala de examenes 1,7/22/2021 10:49:04 AM,Sala disponible.
32242,12,Estación de revisión 1,7/22/2021 10:49:19 AM,Sala no disponible.
32243,12,Estación de revisión 1,7/22/2021 10:49:45 AM,Inicia limpieza.
32244,12,Estación de revisión 1,7/22/2021 10:50:34 AM,Sala disponible.
32245,4,Sala de examenes 4,7/22/2021 10:53:59 AM,Sala no disponible.
32246,4,Sala de examenes 4,7/22/2021 10:54:34 AM,Inicia limpieza.
32247,4,Sala de examenes 4,7/22/2021 10:57:33 AM,Sala disponible.
32248,2,Sala de examenes 2,7/22/2021 11:01:39 AM,Sala no disponible.
32249,2,Sala de examenes 2,7/22/2021 11:02:13 AM,Inicia limpieza.
32250,6,Sala de procedimientos 1,7/22/2021 11:03:57 AM,Sala no disponible.
32251,6,Sala de procedimientos 1,7/22/2021 11:04:34 AM,Inicia limpieza.
32252,2,Sala de examenes 2,7/22/2021 11:04:42 AM,Sala disponible.
32253,6,Sala de procedimientos 1,7/22/2021 11:06:51 AM,Sala disponible.
32254,3,Sala de examenes 3,7/22/2021 11:08:33 AM,Sala no disponible.
32255,3,Sala de examenes 3,7/22/2021 11:08:53 AM,Inicia limpieza.
32256,3,Sala de examenes 3,7/22/2021 11:10:24 AM,Sala disponible.
32257,1,Sala de examenes 1,7/22/2021 11:14:18 AM,Sala no disponible.
32258,1,Sala de examenes 1,7/22/2021 11:14:58 AM,Inicia limpieza.
32259,1,Sala de examenes 1,7/22/2021 11:17:05 AM,Sala disponible.
32260,4,Sala de examenes 4,7/22/2021 11:19:50 AM,Sala no disponible.
32261,4,Sala de examenes 4,7/22/2021 11:20:25 AM,Inicia limpieza.
32262,2,Sala de examenes 2,7/22/2021 11:21:22 AM,Sala no disponible.
32263,2,Sala de examenes 2,7/22/2021 11:21:56 AM,Inicia limpieza.
32264,4,Sala de examenes 4,7/22/2021 11:21:58 AM,Sala disponible.
32265,7,Sala de procedimientos 2,7/22/2021 11:24:22 AM,Sala no disponible.
32266,2,Sala de examenes 2,7/22/2021 11:24:29 AM,Sala disponible.
32267,3,Sala de examenes 3,7/22/2021 11:24:56 AM,Sala no disponible.
32268,3,Sala de examenes 3,7/22/2021 11:25:16 AM,Inicia limpieza.
32269,7,Sala de procedimientos 2,7/22/2021 11:25:24 AM,Inicia limpieza.
32270,7,Sala de procedimientos 2,7/22/2021 11:27:09 AM,Sala disponible.
32271,3,Sala de examenes 3,7/22/2021 11:27:59 AM,Sala disponible.
32272,12,Estación de revisión 1,7/22/2021 11:33:00 AM,Sala no disponible.
32273,1,Sala de examenes 1,7/22/2021 11:33:20 AM,Sala no disponible.
32274,12,Estación de revisión 1,7/22/2021 11:33:26 AM,Inicia limpieza.
32275,1,Sala de examenes 1,7/22/2021 11:34:00 AM,Inicia limpieza.
32276,12,Estación de revisión 1,7/22/2021 11:34:15 AM,Sala disponible.
32277,1,Sala de examenes 1,7/22/2021 11:36:44 AM,Sala disponible.
32278,12,Estación de revisión 1,7/22/2021 11:44:03 AM,Sala no disponible.
32279,12,Estación de revisión 1,7/22/2021 11:44:30 AM,Inicia limpieza.
32280,12,Estación de revisión 1,7/22/2021 11:45:05 AM,Sala disponible.
32281,5,Sala de imagenes 1,7/22/2021 11:45:12 AM,Sala no disponible.
32282,5,Sala de imagenes 1,7/22/2021 11:46:20 AM,Inicia limpieza.
32283,5,Sala de imagenes 1,7/22/2021 11:47:59 AM,Sala disponible.
32284,12,Estación de revisión 1,7/22/2021 11:50:11 AM,Sala no disponible.
32285,12,Estación de revisión 1,7/22/2021 11:50:38 AM,Inicia limpieza.
32286,12,Estación de revisión 1,7/22/2021 11:51:17 AM,Sala disponible.
32287,12,Estación de revisión 1,7/22/2021 11:58:53 AM,Sala no disponible.
32288,12,Estación de revisión 1,7/22/2021 11:59:19 AM,Inicia limpieza.
32289,12,Estación de revisión 1,7/22/2021 12:00:15 PM,Sala disponible.
32290,1,Sala de examenes 1,7/22/2021 12:03:07 PM,Sala no disponible.
32291,13,Estación de revisión 2,7/22/2021 12:03:39 PM,Sala no disponible.
32292,1,Sala de examenes 1,7/22/2021 12:03:46 PM,Inicia limpieza.
32293,6,Sala de procedimientos 1,7/22/2021 12:04:19 PM,Sala no disponible.
32294,6,Sala de procedimientos 1,7/22/2021 12:04:56 PM,Inicia limpieza.
32295,1,Sala de examenes 1,7/22/2021 12:05:33 PM,Sala disponible.
32296,6,Sala de procedimientos 1,7/22/2021 12:07:11 PM,Sala disponible.
32297,1,Sala de examenes 1,7/22/2021 12:08:31 PM,Sala no disponible.
32298,1,Sala de examenes 1,7/22/2021 12:09:10 PM,Inicia limpieza.
32299,3,Sala de examenes 3,7/22/2021 12:09:39 PM,Sala no disponible.
32300,3,Sala de examenes 3,7/22/2021 12:09:58 PM,Inicia limpieza.
32301,1,Sala de examenes 1,7/22/2021 12:11:18 PM,Sala disponible.
32302,5,Sala de imagenes 1,7/22/2021 12:11:19 PM,Sala no disponible.
32303,3,Sala de examenes 3,7/22/2021 12:11:51 PM,Sala disponible.
32304,2,Sala de examenes 2,7/22/2021 12:11:53 PM,Sala no disponible.
32305,2,Sala de examenes 2,7/22/2021 12:12:25 PM,Inicia limpieza.
32306,5,Sala de imagenes 1,7/22/2021 12:12:27 PM,Inicia limpieza.
32307,5,Sala de imagenes 1,7/22/2021 12:14:02 PM,Sala disponible.
32308,4,Sala de examenes 4,7/22/2021 12:14:47 PM,Sala no disponible.
32309,13,Estación de revisión 2,7/22/2021 12:14:52 PM,Inicia limpieza.
32310,2,Sala de examenes 2,7/22/2021 12:15:17 PM,Sala disponible.
32311,13,Estación de revisión 2,7/22/2021 12:15:20 PM,Sala disponible.
32312,4,Sala de examenes 4,7/22/2021 12:15:22 PM,Inicia limpieza.
32313,4,Sala de examenes 4,7/22/2021 12:17:35 PM,Sala disponible.
32314,3,Sala de examenes 3,7/22/2021 12:19:50 PM,Sala no disponible.
32315,3,Sala de examenes 3,7/22/2021 12:20:10 PM,Inicia limpieza.
32316,3,Sala de examenes 3,7/22/2021 12:22:29 PM,Sala disponible.
32317,12,Estación de revisión 1,7/22/2021 12:24:00 PM,Sala no disponible.
32318,12,Estación de revisión 1,7/22/2021 12:24:26 PM,Inicia limpieza.
32319,12,Estación de revisión 1,7/22/2021 12:25:16 PM,Sala disponible.
32320,5,Sala de imagenes 1,7/22/2021 12:27:20 PM,Sala no disponible.
32321,5,Sala de imagenes 1,7/22/2021 12:28:27 PM,Inicia limpieza.
32322,12,Estación de revisión 1,7/22/2021 12:28:39 PM,Sala no disponible.
32323,5,Sala de imagenes 1,7/22/2021 12:29:48 PM,Sala disponible.
32324,1,Sala de examenes 1,7/22/2021 12:30:15 PM,Sala no disponible.
32325,12,Estación de revisión 1,7/22/2021 12:30:40 PM,Inicia limpieza.
32326,1,Sala de examenes 1,7/22/2021 12:30:54 PM,Inicia limpieza.
32327,12,Estación de revisión 1,7/22/2021 12:31:10 PM,Sala disponible.
32328,2,Sala de examenes 2,7/22/2021 12:31:29 PM,Sala no disponible.
32329,1,Sala de examenes 1,7/22/2021 12:32:43 PM,Sala disponible.
32330,4,Sala de examenes 4,7/22/2021 12:35:37 PM,Sala no disponible.
32331,2,Sala de examenes 2,7/22/2021 12:36:36 PM,Inicia limpieza.
32332,2,Sala de examenes 2,7/22/2021 12:38:10 PM,Sala disponible.
32333,4,Sala de examenes 4,7/22/2021 12:38:50 PM,Inicia limpieza.
32334,4,Sala de examenes 4,7/22/2021 12:40:52 PM,Sala disponible.
32335,5,Sala de imagenes 1,7/22/2021 12:43:38 PM,Sala no disponible.
32336,5,Sala de imagenes 1,7/22/2021 12:44:45 PM,Inicia limpieza.
32337,5,Sala de imagenes 1,7/22/2021 12:45:56 PM,Sala disponible.
32338,6,Sala de procedimientos 1,7/22/2021 12:48:25 PM,Sala no disponible.
32339,3,Sala de examenes 3,7/22/2021 12:48:40 PM,Sala no disponible.
32340,3,Sala de examenes 3,7/22/2021 12:49:00 PM,Inicia limpieza.
32341,6,Sala de procedimientos 1,7/22/2021 12:49:03 PM,Inicia limpieza.
32342,12,Estación de revisión 1,7/22/2021 12:49:21 PM,Sala no disponible.
32343,3,Sala de examenes 3,7/22/2021 12:50:42 PM,Sala disponible.
32344,12,Estación de revisión 1,7/22/2021 12:51:10 PM,Inicia limpieza.
32345,6,Sala de procedimientos 1,7/22/2021 12:52:28 PM,Sala disponible.
32346,12,Estación de revisión 1,7/22/2021 12:52:49 PM,Sala disponible.
32347,8,Sala de procedimientos 3,7/22/2021 12:59:00 PM,Sala no disponible.
32348,8,Sala de procedimientos 3,7/22/2021 12:59:45 PM,Inicia limpieza.
32349,8,Sala de procedimientos 3,7/22/2021 1:02:44 PM,Sala disponible.
32350,12,Estación de revisión 1,7/22/2021 1:03:33 PM,Sala no disponible.
32351,12,Estación de revisión 1,7/22/2021 1:04:00 PM,Inicia limpieza.
32352,5,Sala de imagenes 1,7/22/2021 1:05:43 PM,Sala no disponible.
32353,12,Estación de revisión 1,7/22/2021 1:06:09 PM,Sala disponible.
32354,5,Sala de imagenes 1,7/22/2021 1:06:50 PM,Inicia limpieza.
32355,7,Sala de procedimientos 2,7/22/2021 1:07:39 PM,Sala no disponible.
32356,13,Estación de revisión 2,7/22/2021 1:07:45 PM,Sala no disponible.
32357,5,Sala de imagenes 1,7/22/2021 1:08:21 PM,Sala disponible.
32358,7,Sala de procedimientos 2,7/22/2021 1:08:40 PM,Inicia limpieza.
32359,7,Sala de procedimientos 2,7/22/2021 1:11:49 PM,Sala disponible.
32360,12,Estación de revisión 1,7/22/2021 1:12:02 PM,Sala no disponible.
32361,13,Estación de revisión 2,7/22/2021 1:12:21 PM,Inicia limpieza.
32362,12,Estación de revisión 1,7/22/2021 1:12:28 PM,Inicia limpieza.
32363,12,Estación de revisión 1,7/22/2021 1:13:21 PM,Sala disponible.
32364,13,Estación de revisión 2,7/22/2021 1:14:07 PM,Sala disponible.
32365,3,Sala de examenes 3,7/22/2021 1:14:24 PM,Sala no disponible.
32366,3,Sala de examenes 3,7/22/2021 1:14:43 PM,Inicia limpieza.
32367,3,Sala de examenes 3,7/22/2021 1:17:40 PM,Sala disponible.
32368,9,Sala de procedimientos 4,7/22/2021 1:19:48 PM,Sala no disponible.
32369,12,Estación de revisión 1,7/22/2021 1:19:57 PM,Sala no disponible.
32370,1,Sala de examenes 1,7/22/2021 1:20:37 PM,Sala no disponible.
32371,9,Sala de procedimientos 4,7/22/2021 1:20:48 PM,Inicia limpieza.
32372,1,Sala de examenes 1,7/22/2021 1:21:17 PM,Inicia limpieza.
32373,1,Sala de examenes 1,7/22/2021 1:23:32 PM,Sala disponible.
32374,12,Estación de revisión 1,7/22/2021 1:24:09 PM,Inicia limpieza.
32375,14,Estación de revisión 3,7/22/2021 1:24:42 PM,Sala no disponible.
32376,12,Estación de revisión 1,7/22/2021 1:24:46 PM,Sala disponible.
32377,9,Sala de procedimientos 4,7/22/2021 1:26:28 PM,Sala disponible.
32378,2,Sala de examenes 2,7/22/2021 1:26:56 PM,Sala no disponible.
32379,13,Estación de revisión 2,7/22/2021 1:27:13 PM,Sala no disponible.
32380,8,Sala de procedimientos 3,7/22/2021 1:27:29 PM,Sala no disponible.
32381,2,Sala de examenes 2,7/22/2021 1:27:29 PM,Inicia limpieza.
32382,13,Estación de revisión 2,7/22/2021 1:27:40 PM,Inicia limpieza.
32383,5,Sala de imagenes 1,7/22/2021 1:27:52 PM,Sala no disponible.
32384,8,Sala de procedimientos 3,7/22/2021 1:28:14 PM,Inicia limpieza.
32385,6,Sala de procedimientos 1,7/22/2021 1:28:17 PM,Sala no disponible.
32386,6,Sala de procedimientos 1,7/22/2021 1:28:53 PM,Inicia limpieza.
32387,13,Estación de revisión 2,7/22/2021 1:29:38 PM,Sala disponible.
32388,2,Sala de examenes 2,7/22/2021 1:30:18 PM,Sala disponible.
32389,14,Estación de revisión 3,7/22/2021 1:30:43 PM,Inicia limpieza.
32390,12,Estación de revisión 1,7/22/2021 1:31:22 PM,Sala no disponible.
32391,14,Estación de revisión 3,7/22/2021 1:31:34 PM,Sala disponible.
32392,8,Sala de procedimientos 3,7/22/2021 1:31:47 PM,Sala disponible.
32393,5,Sala de imagenes 1,7/22/2021 1:32:43 PM,Inicia limpieza.
32394,3,Sala de examenes 3,7/22/2021 1:32:54 PM,Sala no disponible.
32395,3,Sala de examenes 3,7/22/2021 1:33:13 PM,Inicia limpieza.
32396,5,Sala de imagenes 1,7/22/2021 1:34:00 PM,Sala disponible.
32397,6,Sala de procedimientos 1,7/22/2021 1:34:02 PM,Sala disponible.
32398,13,Estación de revisión 2,7/22/2021 1:34:40 PM,Sala no disponible.
32399,3,Sala de examenes 3,7/22/2021 1:35:12 PM,Sala disponible.
32400,12,Estación de revisión 1,7/22/2021 1:35:52 PM,Inicia limpieza.
32401,4,Sala de examenes 4,7/22/2021 1:35:58 PM,Sala no disponible.
32402,4,Sala de examenes 4,7/22/2021 1:36:33 PM,Inicia limpieza.
32403,12,Estación de revisión 1,7/22/2021 1:36:35 PM,Sala disponible.
32404,7,Sala de procedimientos 2,7/22/2021 1:36:58 PM,Sala no disponible.
32405,7,Sala de procedimientos 2,7/22/2021 1:38:00 PM,Inicia limpieza.
32406,4,Sala de examenes 4,7/22/2021 1:38:43 PM,Sala disponible.
32407,13,Estación de revisión 2,7/22/2021 1:39:16 PM,Inicia limpieza.
32408,12,Estación de revisión 1,7/22/2021 1:39:58 PM,Sala no disponible.
32409,13,Estación de revisión 2,7/22/2021 1:40:11 PM,Sala disponible.
32410,12,Estación de revisión 1,7/22/2021 1:40:24 PM,Inicia limpieza.
32411,12,Estación de revisión 1,7/22/2021 1:41:14 PM,Sala disponible.
32412,7,Sala de procedimientos 2,7/22/2021 1:43:12 PM,Sala disponible.
32413,1,Sala de examenes 1,7/22/2021 1:46:16 PM,Sala no disponible.
32414,14,Estación de revisión 3,7/22/2021 1:46:34 PM,Sala no disponible.
32415,14,Estación de revisión 3,7/22/2021 1:46:49 PM,Inicia limpieza.
32416,1,Sala de examenes 1,7/22/2021 1:46:55 PM,Inicia limpieza.
32417,1,Sala de examenes 1,7/22/2021 1:48:30 PM,Sala disponible.
32418,14,Estación de revisión 3,7/22/2021 1:48:41 PM,Sala disponible.
32419,9,Sala de procedimientos 4,7/22/2021 1:51:06 PM,Sala no disponible.
32420,12,Estación de revisión 1,7/22/2021 1:51:50 PM,Sala no disponible.
32421,9,Sala de procedimientos 4,7/22/2021 1:52:06 PM,Inicia limpieza.
32422,12,Estación de revisión 1,7/22/2021 1:52:16 PM,Inicia limpieza.
32423,12,Estación de revisión 1,7/22/2021 1:53:06 PM,Sala disponible.
32424,2,Sala de examenes 2,7/22/2021 1:53:43 PM,Sala no disponible.
32425,8,Sala de procedimientos 3,7/22/2021 1:54:01 PM,Sala no disponible.
32426,4,Sala de examenes 4,7/22/2021 1:54:06 PM,Sala no disponible.
32427,2,Sala de examenes 2,7/22/2021 1:54:17 PM,Inicia limpieza.
32428,4,Sala de examenes 4,7/22/2021 1:54:41 PM,Inicia limpieza.
32429,8,Sala de procedimientos 3,7/22/2021 1:54:46 PM,Inicia limpieza.
32430,4,Sala de examenes 4,7/22/2021 1:56:29 PM,Sala disponible.
32431,2,Sala de examenes 2,7/22/2021 1:56:55 PM,Sala disponible.
32432,5,Sala de imagenes 1,7/22/2021 1:57:59 PM,Sala no disponible.
32433,9,Sala de procedimientos 4,7/22/2021 1:58:01 PM,Sala disponible.
32434,5,Sala de imagenes 1,7/22/2021 1:59:07 PM,Inicia limpieza.
32435,8,Sala de procedimientos 3,7/22/2021 1:59:15 PM,Sala disponible.
32436,3,Sala de examenes 3,7/22/2021 1:59:47 PM,Sala no disponible.
32437,3,Sala de examenes 3,7/22/2021 2:00:07 PM,Inicia limpieza.
32438,5,Sala de imagenes 1,7/22/2021 2:00:14 PM,Sala disponible.
32439,3,Sala de examenes 3,7/22/2021 2:02:39 PM,Sala disponible.
32440,6,Sala de procedimientos 1,7/22/2021 2:08:52 PM,Sala no disponible.
32441,6,Sala de procedimientos 1,7/22/2021 2:09:28 PM,Inicia limpieza.
32442,1,Sala de examenes 1,7/22/2021 2:11:40 PM,Sala no disponible.
32443,1,Sala de examenes 1,7/22/2021 2:12:20 PM,Inicia limpieza.
32444,1,Sala de examenes 1,7/22/2021 2:13:51 PM,Sala disponible.
32445,4,Sala de examenes 4,7/22/2021 2:13:54 PM,Sala no disponible.
32446,6,Sala de procedimientos 1,7/22/2021 2:14:27 PM,Sala disponible.
32447,4,Sala de examenes 4,7/22/2021 2:14:29 PM,Inicia limpieza.
32448,2,Sala de examenes 2,7/22/2021 2:14:34 PM,Sala no disponible.
32449,2,Sala de examenes 2,7/22/2021 2:15:04 PM,Inicia limpieza.
32450,4,Sala de examenes 4,7/22/2021 2:16:04 PM,Sala disponible.
32451,2,Sala de examenes 2,7/22/2021 2:17:55 PM,Sala disponible.
32452,3,Sala de examenes 3,7/22/2021 2:21:15 PM,Sala no disponible.
32453,3,Sala de examenes 3,7/22/2021 2:21:35 PM,Inicia limpieza.
32454,3,Sala de examenes 3,7/22/2021 2:23:54 PM,Sala disponible.
32455,12,Estación de revisión 1,7/22/2021 2:27:31 PM,Sala no disponible.
32456,12,Estación de revisión 1,7/22/2021 2:27:57 PM,Inicia limpieza.
32457,12,Estación de revisión 1,7/22/2021 2:28:32 PM,Sala disponible.
32458,1,Sala de examenes 1,7/22/2021 2:29:36 PM,Sala no disponible.
32459,1,Sala de examenes 1,7/22/2021 2:30:16 PM,Inicia limpieza.
32460,13,Estación de revisión 2,7/22/2021 2:30:39 PM,Sala no disponible.
32461,13,Estación de revisión 2,7/22/2021 2:31:06 PM,Inicia limpieza.
32462,1,Sala de examenes 1,7/22/2021 2:31:48 PM,Sala disponible.
32463,4,Sala de examenes 4,7/22/2021 2:32:12 PM,Sala no disponible.
32464,4,Sala de examenes 4,7/22/2021 2:32:47 PM,Inicia limpieza.
32465,13,Estación de revisión 2,7/22/2021 2:32:58 PM,Sala disponible.
32466,7,Sala de procedimientos 2,7/22/2021 2:33:30 PM,Sala no disponible.
32467,4,Sala de examenes 4,7/22/2021 2:34:31 PM,Sala disponible.
32468,7,Sala de procedimientos 2,7/22/2021 2:34:32 PM,Inicia limpieza.
32469,12,Estación de revisión 1,7/22/2021 2:36:43 PM,Sala no disponible.
32470,12,Estación de revisión 1,7/22/2021 2:37:09 PM,Inicia limpieza.
32471,7,Sala de procedimientos 2,7/22/2021 2:38:01 PM,Sala disponible.
32472,12,Estación de revisión 1,7/22/2021 2:38:05 PM,Sala disponible.
32473,5,Sala de imagenes 1,7/22/2021 2:42:39 PM,Sala no disponible.
32474,5,Sala de imagenes 1,7/22/2021 2:43:47 PM,Inicia limpieza.
32475,5,Sala de imagenes 1,7/22/2021 2:44:58 PM,Sala disponible.
32476,12,Estación de revisión 1,7/22/2021 2:45:39 PM,Sala no disponible.
32477,12,Estación de revisión 1,7/22/2021 2:46:06 PM,Inicia limpieza.
32478,12,Estación de revisión 1,7/22/2021 2:46:36 PM,Sala disponible.
32479,6,Sala de procedimientos 1,7/22/2021 2:55:35 PM,Sala no disponible.
32480,6,Sala de procedimientos 1,7/22/2021 2:56:12 PM,Inicia limpieza.
32481,1,Sala de examenes 1,7/22/2021 2:56:52 PM,Sala no disponible.
32482,1,Sala de examenes 1,7/22/2021 2:57:32 PM,Inicia limpieza.
32483,1,Sala de examenes 1,7/22/2021 2:58:59 PM,Sala disponible.
32484,6,Sala de procedimientos 1,7/22/2021 3:01:47 PM,Sala disponible.
32485,2,Sala de examenes 2,7/22/2021 3:06:59 PM,Sala no disponible.
32486,2,Sala de examenes 2,7/22/2021 3:07:33 PM,Inicia limpieza.
32487,2,Sala de examenes 2,7/22/2021 3:10:19 PM,Sala disponible.
32488,3,Sala de examenes 3,7/22/2021 3:11:45 PM,Sala no disponible.
32489,3,Sala de examenes 3,7/22/2021 3:12:04 PM,Inicia limpieza.
32490,3,Sala de examenes 3,7/22/2021 3:13:37 PM,Sala disponible.
32491,5,Sala de imagenes 1,7/22/2021 3:19:51 PM,Sala no disponible.
32492,5,Sala de imagenes 1,7/22/2021 3:20:59 PM,Inicia limpieza.
32493,12,Estación de revisión 1,7/22/2021 3:22:28 PM,Sala no disponible.
32494,5,Sala de imagenes 1,7/22/2021 3:22:36 PM,Sala disponible.
32495,12,Estación de revisión 1,7/22/2021 3:22:54 PM,Inicia limpieza.
32496,12,Estación de revisión 1,7/22/2021 3:23:46 PM,Sala disponible.
32497,13,Estación de revisión 2,7/22/2021 3:29:28 PM,Sala no disponible.
32498,13,Estación de revisión 2,7/22/2021 3:29:55 PM,Inicia limpieza.
32499,13,Estación de revisión 2,7/22/2021 3:31:25 PM,Sala disponible.
32500,1,Sala de examenes 1,7/22/2021 3:34:15 PM,Sala no disponible.
32501,1,Sala de examenes 1,7/22/2021 3:34:55 PM,Inicia limpieza.
32502,7,Sala de procedimientos 2,7/22/2021 3:35:50 PM,Sala no disponible.
32503,1,Sala de examenes 1,7/22/2021 3:36:36 PM,Sala disponible.
32504,7,Sala de procedimientos 2,7/22/2021 3:36:52 PM,Inicia limpieza.
32505,12,Estación de revisión 1,7/22/2021 3:40:23 PM,Sala no disponible.
32506,12,Estación de revisión 1,7/22/2021 3:40:50 PM,Inicia limpieza.
32507,7,Sala de procedimientos 2,7/22/2021 3:41:49 PM,Sala disponible.
32508,12,Estación de revisión 1,7/22/2021 3:42:20 PM,Sala disponible.
32509,13,Estación de revisión 2,7/22/2021 3:43:41 PM,Sala no disponible.
32510,13,Estación de revisión 2,7/22/2021 3:44:08 PM,Inicia limpieza.
32511,13,Estación de revisión 2,7/22/2021 3:44:55 PM,Sala disponible.
32512,2,Sala de examenes 2,7/22/2021 3:45:02 PM,Sala no disponible.
32513,2,Sala de examenes 2,7/22/2021 3:45:36 PM,Inicia limpieza.
32514,2,Sala de examenes 2,7/22/2021 3:47:34 PM,Sala disponible.
32515,8,Sala de procedimientos 3,7/22/2021 3:50:42 PM,Sala no disponible.
32516,8,Sala de procedimientos 3,7/22/2021 3:51:27 PM,Inicia limpieza.
32517,8,Sala de procedimientos 3,7/22/2021 3:56:21 PM,Sala disponible.
32518,6,Sala de procedimientos 1,7/22/2021 3:57:10 PM,Sala no disponible.
32519,6,Sala de procedimientos 1,7/22/2021 3:57:46 PM,Inicia limpieza.
32520,1,Sala de examenes 1,7/22/2021 4:00:09 PM,Sala no disponible.
32521,1,Sala de examenes 1,7/22/2021 4:00:48 PM,Inicia limpieza.
32522,6,Sala de procedimientos 1,7/22/2021 4:02:19 PM,Sala disponible.
32523,1,Sala de examenes 1,7/22/2021 4:04:09 PM,Sala disponible.
32524,2,Sala de examenes 2,7/22/2021 4:04:20 PM,Sala no disponible.
32525,2,Sala de examenes 2,7/22/2021 4:04:53 PM,Inicia limpieza.
32526,2,Sala de examenes 2,7/22/2021 4:06:47 PM,Sala disponible.
32527,3,Sala de examenes 3,7/22/2021 4:07:12 PM,Sala no disponible.
32528,3,Sala de examenes 3,7/22/2021 4:07:31 PM,Inicia limpieza.
32529,3,Sala de examenes 3,7/22/2021 4:10:00 PM,Sala disponible.
